Competitors.ClientName,Competitors.CompetitorId,Competitors.CompetitorName,Competitors.IsClient,Competitors.Locations,Competitors.ReviewCount,Competitors.ReviewScore,Competitors.ReviewScoreCount,Competitors.Score,Competitors.ScoreCount,Competitors.Sites.0.AddressExists,Competitors.Sites.0.AddressScore,Competitors.Sites.0.BusinessNameExists,Competitors.Sites.0.BusinessNameScore,Competitors.Sites.0.CategoriesExists,Competitors.Sites.0.CityScore,Competitors.Sites.0.CompletenessScore,Competitors.Sites.0.Count,Competitors.Sites.0.DescriptionExists,Competitors.Sites.0.FaxScore,Competitors.Sites.0.HoursOfOperationExists,Competitors.Sites.0.Name,Competitors.Sites.0.PhoneExists,Competitors.Sites.0.PhoneScore,Competitors.Sites.0.PhotosExists,Competitors.Sites.0.PostalCodeScore,Competitors.Sites.0.ReviewCount,Competitors.Sites.0.ReviewScore,Competitors.Sites.0.ReviewScoreCount,Competitors.Sites.0.Score,Competitors.Sites.0.SiteScoreCount,Competitors.Sites.0.StateScore,Competitors.Sites.0.WebSiteExists,Competitors.Sites.0.WebSiteScore,Competitors.Sites.1.AddressExists,Competitors.Sites.1.AddressScore,Competitors.Sites.1.BusinessNameExists,Competitors.Sites.1.BusinessNameScore,Competitors.Sites.1.CategoriesExists,Competitors.Sites.1.CityScore,Competitors.Sites.1.CompletenessScore,Competitors.Sites.1.Count,Competitors.Sites.1.DescriptionExists,Competitors.Sites.1.FaxScore,Competitors.Sites.1.HoursOfOperationExists,Competitors.Sites.1.Name,Competitors.Sites.1.PhoneExists,Competitors.Sites.1.PhoneScore,Competitors.Sites.1.PhotosExists,Competitors.Sites.1.PostalCodeScore,Competitors.Sites.1.ReviewCount,Competitors.Sites.1.ReviewScore,Competitors.Sites.1.ReviewScoreCount,Competitors.Sites.1.Score,Competitors.Sites.1.SiteScoreCount,Competitors.Sites.1.StateScore,Competitors.Sites.1.WebSiteExists,Competitors.Sites.1.WebSiteScore,Competitors.Sites.2.AddressExists,Competitors.Sites.2.AddressScore,Competitors.Sites.2.BusinessNameExists,Competitors.Sites.2.BusinessNameScore,Competitors.Sites.2.CategoriesExists,Competitors.Sites.2.CityScore,Competitors.Sites.2.CompletenessScore,Competitors.Sites.2.Count,Competitors.Sites.2.DescriptionExists,Competitors.Sites.2.FaxScore,Competitors.Sites.2.HoursOfOperationExists,Competitors.Sites.2.Name,Competitors.Sites.2.PhoneExists,Competitors.Sites.2.PhoneScore,Competitors.Sites.2.PhotosExists,Competitors.Sites.2.PostalCodeScore,Competitors.Sites.2.ReviewCount,Competitors.Sites.2.ReviewScore,Competitors.Sites.2.ReviewScoreCount,Competitors.Sites.2.Score,Competitors.Sites.2.SiteScoreCount,Competitors.Sites.2.StateScore,Competitors.Sites.2.WebSiteExists,Competitors.Sites.2.WebSiteScore,Competitors.Sites.3.AddressExists,Competitors.Sites.3.AddressScore,Competitors.Sites.3.BusinessNameExists,Competitors.Sites.3.BusinessNameScore,Competitors.Sites.3.CategoriesExists,Competitors.Sites.3.CityScore,Competitors.Sites.3.CompletenessScore,Competitors.Sites.3.Count,Competitors.Sites.3.DescriptionExists,Competitors.Sites.3.FaxScore,Competitors.Sites.3.HoursOfOperationExists,Competitors.Sites.3.Name,Competitors.Sites.3.PhoneExists,Competitors.Sites.3.PhoneScore,Competitors.Sites.3.PhotosExists,Competitors.Sites.3.PostalCodeScore,Competitors.Sites.3.ReviewCount,Competitors.Sites.3.ReviewScore,Competitors.Sites.3.ReviewScoreCount,Competitors.Sites.3.Score,Competitors.Sites.3.SiteScoreCount,Competitors.Sites.3.StateScore,Competitors.Sites.3.WebSiteExists,Competitors.Sites.3.WebSiteScore,Competitors.Sites.4.AddressExists,Competitors.Sites.4.AddressScore,Competitors.Sites.4.BusinessNameExists,Competitors.Sites.4.BusinessNameScore,Competitors.Sites.4.CategoriesExists,Competitors.Sites.4.CityScore,Competitors.Sites.4.CompletenessScore,Competitors.Sites.4.Count,Competitors.Sites.4.DescriptionExists,Competitors.Sites.4.FaxScore,Competitors.Sites.4.HoursOfOperationExists,Competitors.Sites.4.Name,Competitors.Sites.4.PhoneExists,Competitors.Sites.4.PhoneScore,Competitors.Sites.4.PhotosExists,Competitors.Sites.4.PostalCodeScore,Competitors.Sites.4.ReviewCount,Competitors.Sites.4.ReviewScore,Competitors.Sites.4.ReviewScoreCount,Competitors.Sites.4.Score,Competitors.Sites.4.SiteScoreCount,Competitors.Sites.4.StateScore,Competitors.Sites.4.WebSiteExists,Competitors.Sites.4.WebSiteScore,Competitors.Sites.5.AddressExists,Competitors.Sites.5.AddressScore,Competitors.Sites.5.BusinessNameExists,Competitors.Sites.5.BusinessNameScore,Competitors.Sites.5.CategoriesExists,Competitors.Sites.5.CityScore,Competitors.Sites.5.CompletenessScore,Competitors.Sites.5.Count,Competitors.Sites.5.DescriptionExists,Competitors.Sites.5.FaxScore,Competitors.Sites.5.HoursOfOperationExists,Competitors.Sites.5.Name,Competitors.Sites.5.PhoneExists,Competitors.Sites.5.PhoneScore,Competitors.Sites.5.PhotosExists,Competitors.Sites.5.PostalCodeScore,Competitors.Sites.5.ReviewCount,Competitors.Sites.5.ReviewScore,Competitors.Sites.5.ReviewScoreCount,Competitors.Sites.5.Score,Competitors.Sites.5.SiteScoreCount,Competitors.Sites.5.StateScore,Competitors.Sites.5.WebSiteExists,Competitors.Sites.5.WebSiteScore,Competitors.Sites.6.AddressExists,Competitors.Sites.6.AddressScore,Competitors.Sites.6.BusinessNameExists,Competitors.Sites.6.BusinessNameScore,Competitors.Sites.6.CategoriesExists,Competitors.Sites.6.CityScore,Competitors.Sites.6.CompletenessScore,Competitors.Sites.6.Count,Competitors.Sites.6.DescriptionExists,Competitors.Sites.6.FaxScore,Competitors.Sites.6.HoursOfOperationExists,Competitors.Sites.6.Name,Competitors.Sites.6.PhoneExists,Competitors.Sites.6.PhoneScore,Competitors.Sites.6.PhotosExists,Competitors.Sites.6.PostalCodeScore,Competitors.Sites.6.ReviewCount,Competitors.Sites.6.ReviewScore,Competitors.Sites.6.ReviewScoreCount,Competitors.Sites.6.Score,Competitors.Sites.6.SiteScoreCount,Competitors.Sites.6.StateScore,Competitors.Sites.6.WebSiteExists,Competitors.Sites.6.WebSiteScore,Competitors.Sites.7.AddressExists,Competitors.Sites.7.AddressScore,Competitors.Sites.7.BusinessNameExists,Competitors.Sites.7.BusinessNameScore,Competitors.Sites.7.CategoriesExists,Competitors.Sites.7.CityScore,Competitors.Sites.7.CompletenessScore,Competitors.Sites.7.Count,Competitors.Sites.7.DescriptionExists,Competitors.Sites.7.FaxScore,Competitors.Sites.7.HoursOfOperationExists,Competitors.Sites.7.Name,Competitors.Sites.7.PhoneExists,Competitors.Sites.7.PhoneScore,Competitors.Sites.7.PhotosExists,Competitors.Sites.7.PostalCodeScore,Competitors.Sites.7.ReviewCount,Competitors.Sites.7.ReviewScore,Competitors.Sites.7.ReviewScoreCount,Competitors.Sites.7.Score,Competitors.Sites.7.SiteScoreCount,Competitors.Sites.7.StateScore,Competitors.Sites.7.WebSiteExists,Competitors.Sites.7.WebSiteScore,Competitors.Sites.8.AddressExists,Competitors.Sites.8.AddressScore,Competitors.Sites.8.BusinessNameExists,Competitors.Sites.8.BusinessNameScore,Competitors.Sites.8.CategoriesExists,Competitors.Sites.8.CityScore,Competitors.Sites.8.CompletenessScore,Competitors.Sites.8.Count,Competitors.Sites.8.DescriptionExists,Competitors.Sites.8.FaxScore,Competitors.Sites.8.HoursOfOperationExists,Competitors.Sites.8.Name,Competitors.Sites.8.PhoneExists,Competitors.Sites.8.PhoneScore,Competitors.Sites.8.PhotosExists,Competitors.Sites.8.PostalCodeScore,Competitors.Sites.8.ReviewCount,Competitors.Sites.8.ReviewScore,Competitors.Sites.8.ReviewScoreCount,Competitors.Sites.8.Score,Competitors.Sites.8.SiteScoreCount,Competitors.Sites.8.StateScore,Competitors.Sites.8.WebSiteExists,Competitors.Sites.8.WebSiteScore,UserId,VersionId,_id
Competitive Analysis- Test Account|beta,5940277cc4740e130cac9496,Competitor 1,FALSE,33,585,3.34742268,485,83.33417271,225,100,27.1875,100,10.3571431,-1,9.6875,100,32,-1,0,100,Bing,100,28.125,100,4.53125,0,0,0,84.88839483,32,5,100,0,100,22.75862069,100,11.60419819,100,10,98.02955665,29,96.55172414,0,-1,Foursquare,96.55172414,27.93103448,96.55172414,4.827586207,76,0,0,82.12144135,29,5,96.55172414,0,100,21.29032258,100,11.34408628,96.77419355,9.35483871,97.23502304,31,-1,0,93.5483871,Google,96.77419355,26.12903226,96.77419355,4.838709677,355,3.510422535,355,77.79570087,31,4.838709677,96.77419355,0,100,28.06451613,100,10.69124449,100,10,100,31,100,0,100,Superpages,100,29.03225806,100,4.516129032,0,0,0,87.3041495,31,5,100,0,100,24.44444444,100,11.4285717,100,10,100,27,100,0,100,Yahoo,100,30,100,5,0,0,0,85.87301805,27,5,100,0,100,22.25806452,100,10.69124449,100,10,100,31,100,0,100,YellowpagesCom,100,28.06451613,100,4.516129032,6,0,0,80.52995589,31,5,100,0,100,30,100,11.4285717,100,10,100,26,100,0,100,Yelp,100,30,100,5,123,2.857723577,123,91.42857361,26,5,100,0,100,21,100,9.142857361,100,10,95,10,80,0,90,CitySearch,100,24,100,4,18,0,0,73.14285889,10,5,90,0,100,22.5,100,11.94642878,100,10,93.75,8,87.5,0,87.5,Merchantcircle,100,22.5,100,4.375,7,3.685714286,7,76.32143021,8,5,75,0,58f658ece0264678337dc4c1,20180712,5b4906749633310d8090aeee
Competitive Analysis- Test Account|beta,58f658ece0264678337dc4c1,Competitive Analysis- Test Account|beta,TRUE,5,20,4.84,20,49.94334316,8,100,15,100,7.203812122,100,10,100,2,100,0,100,Merchantcircle,100,0,100,2.5,0,0,0,39.70381165,2,5,100,0,100,22.5,100,6.315268993,100,10,96.42857143,4,-1,0,100,Google,100,0,100,3.75,20,4.84,20,47.56526852,4,5,75,0,100,30,100,9.878048897,-1,10,100,1,-1,0,100,Bing,100,0,100,5,0,0,0,59.87804794,1,5,100,0,100,30,100,0,100,0,87.5,1,100,0,100,Yellowpages,100,30,100,5,0,0,0,70,1,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58f658ece0264678337dc4c1,20180712,5b4906749633310d8090aeee
Competitive Analysis- Test Account|beta,5940277cc4740e130cac9496,Competitor 1,FALSE,31,573,3.351162791,473,83.9918783,223,100,28.06451613,100,10.69124449,-1,10,100,31,-1,0,100,Bing,100,29.03225806,100,4.516129032,0,0,0,87.3041495,31,5,100,0,100,22.75862069,100,11.60419819,100,10,98.02955665,29,96.55172414,0,-1,Foursquare,96.55172414,27.93103448,96.55172414,4.827586207,76,0,0,82.12144135,29,5,96.55172414,0,100,22,100,11.72222249,96.66666667,9.666666667,97.14285714,30,-1,0,93.33333333,Google,96.66666667,27,96.66666667,4.833333333,343,3.521282799,343,80.05555757,30,4.833333333,96.66666667,0,100,28.06451613,100,10.69124449,100,10,100,31,100,0,100,Superpages,100,29.03225806,100,4.516129032,0,0,0,87.3041495,31,5,100,0,100,24.44444444,100,11.4285717,100,10,100,27,100,0,100,Yahoo,100,30,100,5,0,0,0,85.87301805,27,5,100,0,100,22.25806452,100,10.69124449,100,10,100,31,100,0,100,YellowpagesCom,100,28.06451613,100,4.516129032,6,0,0,80.52995589,31,5,100,0,100,30,100,11.4285717,100,10,100,26,100,0,100,Yelp,100,30,100,5,123,2.857723577,123,91.42857361,26,5,100,0,100,21,100,9.142857361,100,10,95,10,80,0,90,CitySearch,100,24,100,4,18,0,0,73.14285889,10,5,90,0,100,22.5,100,11.94642878,100,10,93.75,8,87.5,0,87.5,Merchantcircle,100,22.5,100,4.375,7,3.685714286,7,76.32143021,8,5,75,0,58f9f107e02646653f98a06b,20180712,5b4906799633310d8090af00
Competitive Analysis- Test Account|beta,58f658ece0264678337dc4c1,Competitive Analysis- Test Account|beta,TRUE,1,2,5,2,40.27144051,2,100,0,100,8.225806236,100,10,100,1,100,0,100,Merchantcircle,100,0,100,0,0,0,0,23.22580719,1,5,100,0,100,30,100,7.317073345,100,10,100,1,-1,0,100,Google,100,0,100,5,2,5,2,57.31707382,1,5,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58f9f107e02646653f98a06b,20180712,5b4906799633310d8090af00
